mol_id,psmiles,num_nodes,num_edges,csv_row,file_path
1132,[*]CCC#CCCCCCCCOC(=O)c1ccc(Oc2c(F)c(F)c(S(=O)(=O)O[*])cc2C)cc1,36,37,1132,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1132.npz
1133,[*]C/C=C/c1ccc(C(C)(C)c2ccc(OC(=O)O[*])cc2CC(C)CC)cc1,29,30,1133,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1133.npz
1134,[*]CCC(COc1ccc(OCC)cc1)C1=CC=C(C)C1C(=O)N[*],25,26,1134,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1134.npz
1135,[*]Cc1ccc([Si]([*])(C)CCC(F)(F)C(=O)OCCC)c(C(=O)O)c1,25,25,1135,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1135.npz
1136,[*]/C=C/c1ccc(OC(=O)CCCCCCCCCCC(=O)Oc2c(Cl)cc(C([*])=O)cc2Br)cc1,36,37,1136,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1136.npz
1137,[*]Sc1ccc(NC(=O)CCCCCCCCc2ccc(C(=O)c3cccc(C([*])=O)c3)cc2)cc1,36,38,1137,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1137.npz
1138,[*]/C=C/C(=C\c1ccc(OCCCCCCCCCCC)cc1)CC([*])(CO)COc1ccccc1,36,37,1138,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1138.npz
1139,[*]Oc1ccc(C(C)(Oc2ccc(OC(=O)c3ccc(S(=O)(=O)c4ccc(C([*])=O)cc4)cc3)cc2OC)C(F)=O)cc1,43,46,1139,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1139.npz
1140,[*]CC([*])(C)C(=O)Oc1ccc2c(c1)c1ccc(-c3ccc(F)cc3)cc12,27,30,1140,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1140.npz
1141,[*]Oc1ccc(CC(CCCCCCC)CC([*])C(=O)Nc2ccc(/N=C/c3ccc([N+](=O)[O-])cc3)cc2)cc1,40,42,1141,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1141.npz
1143,[*]/C=C/c1ccc(OC(C)(C)Cc2cc(CC)c([*])cc2O)c(O)n1,25,26,1143,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1143.npz
1144,[*]CC([*])(C#N)c1cc(OC)cc(C(=O)NCC(C)=O)c1,21,21,1144,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1144.npz
1145,[*]C(=O)OCCOc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc(C([*])=O)cc2)cc1,33,35,1145,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1145.npz
1146,[*]C(F)(F)C([*])(COc1c(F)ccc(OC)c1)C(F)(F)F,21,21,1146,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1146.npz
1147,[*]C(C)CCCCCCC(=O)N(C)c1ccc(C)c(N2C(=O)c3cc([*])c(C)cc3C2=O)c1,33,35,1147,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1147.npz
1148,[*]OC(C)(C)Cc1cccc(Oc2ccc(C3([*])CC(=O)c4ccc(C(C)(C)C)cc4C3=O)cc2)c1,36,39,1148,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1148.npz
1150,[*]Cc1ccc(NC(=O)OCC(F)(F)C(=O)O[*])cc1,20,20,1150,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1150.npz
1151,[*]C(=O)SSc1ccc(C(=O)Oc2ccc(N3C(=O)c4ccc(C(C)(C)c5cccc(C([*])=O)c5)cc4C3=O)cc2)cc1,43,47,1151,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1151.npz
1152,[*]CC(=O)Nc1ccc(OC(=O)c2ccc(C(C)(C)C)cc2)c(O[*])c1,26,27,1152,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1152.npz
1153,[*]C[Si]([*])(C)CCC(C)COc1ccc(OC(=O)CCCCCCCCCOc2ccc(-c3ccc(CCN(CC)CC)cc3)cc2)cc1,49,51,1153,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1153.npz
1154,[*]C1=CC(C)N(C(=O)S[*])C1=O,12,12,1154,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1154.npz
1155,[*]CCCCC(F)(F)c1ccc(SC(=O)OCCCCCCNC(=O)O[*])cc1,29,29,1155,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1155.npz
1156,[*]C(COc1ccc(NC(=O)Oc2ccc(C([*])(C)C)cc2)cc1)c1ccc([N+](=O)[O-])cc1,33,35,1156,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1156.npz
1157,[*]CC([*])(C)C(=O)[Fe]CCC#C,12,11,1157,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1157.npz
1158,[*]c1ccc(C(CCCCCC(=O)Nc2ccc(OC(C)=O)cc2)c2ccc(N([*])C)cc2)cc1,35,37,1158,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1158.npz
1159,[*]NC(C)(C=S)C(=O)NNC(=O)CCCCCCCNC([*])=O,23,22,1159,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1159.npz
1161,[*]CC(CC)C(=O)c1ccc(NC(=O)c2ccc(O[*])cc2)c(CCCCCCC)c1,31,32,1161,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1161.npz
1162,[*]CCN(C(=O)N[Se]C(=O)N[*])C(=O)CC(C)(C)C([2H])=O,21,20,1162,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1162.npz
1163,[*]CCCCCCCOc1ccc(SC(=O)N2CC(C(C)=C(C)c3ccc(Oc4ccc([*])cc4)cc3)C2)cc1,40,43,1163,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1163.npz
1164,[*]c1ccc2c(c1)C(=O)N(c1ccc(/C(C)(C)Nc3ccc([*])c(-c4ccccn4)c3)cc1)C2=O,35,39,1164,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1164.npz
1165,[*]C=C(C)C(=O)NCCCCCCCOC(=O)NCc1ccc(C([*])=O)cc1,28,28,1165,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1165.npz
1166,[*]Cc1ccc(C(C(=O)OC(C)(C)C)c2ccc(NC(=O)CCCCCCCCC([*])(C)C)cc2)cc1,37,38,1166,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1166.npz
1167,[*]Cc1ccc(NC(=O)N2CC(CC(=O)O[*])C2OC(=O)CCCCCCCCC)cc1,32,33,1167,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1167.npz
1168,[*]CC(Cl)(C)c1ccc(C(C)(C)C)c(NC(=O)c2ccc([*])nc2)c1C,26,27,1168,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1168.npz
1169,[*]/C=C(\F)C(=O)NCCCCCCc1cccc(NNC(=O)c2ccc(OC(=O)c3ccc(F)cc3)cc2)c1[*],40,42,1169,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1169.npz
1170,[*]CC([*])(OCCBr)C(=O)OCCOc1ccc(I)cc1,21,21,1170,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1170.npz
1171,[*]CC=CCCCC(=O)Nc1ccc(/C(=N/CCC[N+]CC)c2ccc(O[*])cc2)cc1,32,33,1171,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1171.npz
1172,[*]Oc1ccc(C(F)(c2ccc(Oc3ccc([*])cc3)cc2)C(C)=O)cc1,27,29,1172,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1172.npz
1173,[*]N=C(Cl)Cc1ccc(-c2ccc(S(=O)(=O)CC(=O)N([*])c3ccccc3)cc2)cc1,31,33,1173,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1173.npz
1174,[*]C(=O)C(CCCCSC(=O)OCCOc1ccccc1[*])C(=O)OC,26,26,1174,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1174.npz
1175,[*]CCCCCCCCCCCCOC(=O)[Si](C)(C)C1C(=O)N(C(=O)CCCCCCCCCC([*])=O)C(=O)C1c1ccc(C#C)cc1,48,49,1175,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1175.npz
1176,[*]CCOCCCCCCCOC(=O)c1ccc([Si]([*])(c2ccccc2)c2ccc(OC(C)CC)cc2)cc1,39,41,1176,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1176.npz
1177,[*]Nc1ccc(NC(=O)CC(C)(c2ccccc2)c2cc(N=C(C)C([*])=O)ccc2C)cc1,33,35,1177,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1177.npz
1178,[*]O[Si](C)(C)CCCCC(C)(COc1ccc(C(C)(C)C)cc1)N([*])C(C)=O,28,28,1178,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1178.npz
1179,[*]CC([*])(C)C(=O)OCCCCCCCCC(=O)NCc1ccc(C)o1,26,26,1179,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1179.npz
1180,[*]CC(=O)Nc1c(NC(=O)SOc2ccccc2OC)cc(C([*])=O)cc1-c1ccccc1,33,35,1180,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1180.npz
1181,[*]c1nc(Cc2ccc(N=[*])cc2)c(F)cc1C,18,19,1181,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1181.npz
1182,[*]Nc1ccc(/C=N/c2ccc(Oc3ccc(C([*])=O)cc3)cc2)cc1Oc1ccc(F)cc1,34,37,1182,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1182.npz
1183,[*]Sc1ccc(N2C(=O)c3ccc(OC([*])=O)cc3C2=O)cc1-c1ccc(C(=O)OCCC)cc1,35,38,1183,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1183.npz
1184,[*]CCCCCCCCCN(C(=O)CCC(=O)OCCCC)C(=O)c1ccc(C([*])=O)cc1,33,33,1184,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1184.npz
1185,[*]CC(c1ccc(OC)cc1)c1ccc(Oc2cc([*])c(=O)c(Cl)cc2C)cc1,29,31,1185,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1185.npz
1186,[*]CN(C)CSCCOC(=O)C(Cl)O[*],15,14,1186,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1186.npz
1187,[*]Oc1ccc(/C=C/NC(=O)c2ccc(-c3ccc(S([*])(=O)=O)cc3)cc2)c(OC)c1,31,33,1187,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1187.npz
1188,[*]CNC(=O)CCCCCCC(CBr)C(=O)NCC(=O)NNC(=O)c1cccc(N[*])c1,32,32,1188,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1188.npz
1189,[*]C(CC)Cc1ccc([*])c(Br)c1C(C)C,16,16,1189,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1189.npz
1191,[*]c1ccc(Oc2ccc(S([*])(=O)=O)cc2)c(-c2cc(OC)cc(C(C)(C)c3ccccc3)c2)c1,35,38,1191,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1191.npz
1192,[*]Oc1c(C)ccc(C([*])(C)c2ccc(/N=N/c3ccc(S(=O)(=O)O)cc3)cc2)c1,30,32,1192,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1192.npz
1193,[*]Oc1ccc(CC([*])=O)cc1-c1ccc(OC(=O)c2ccc(OC)cc2)cc1Cl,30,32,1193,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1193.npz
1194,[*]CC([*])[Si](C)(C)c1ccc(C(=O)Oc2ccc(C#N)cc2)c(C(F)(F)F)c1,28,29,1194,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1194.npz
1195,[*]Cc1ccc(/N=C(/[*])c2ccc([N+](C)(C)CCCC)cc2)cc1,24,25,1195,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1195.npz
1196,[*]CC([*])(C)C(=O)Oc1ccc(OC(CCCCCCCC)c2ccc(OC(=O)c3ccccc3)cc2)cc1,39,41,1196,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1196.npz
1197,[*]Cc1ccc(COCCC(C)(C)CCOC(=O)c2ccc(O[*])cc2)c(C)c1,29,30,1197,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1197.npz
1198,[*]Oc1ccc(C=C2CC(Nc3ccc(C([*])=O)cc3)CC2)cc1,24,26,1198,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1198.npz
1199,[*]CC([*])(C)C(=O)OCC#Cc1ccccc1O,18,18,1199,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1199.npz
1200,[*]C[Se]C(=O)NCCCCCN([*])S(C)(C)C,17,16,1200,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1200.npz
1201,[*]CCCCCCCCCCC(=O)Nc1ccc(/C(C)=N/c2ccccc2N[*])cc1,31,32,1201,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1201.npz
1202,[*]CC(C)CCCCOc1ccc(P(=O)(O)c2ccc(C(=O)OC([*])=O)c(S(=O)(=O)O)c2)cc1,34,35,1202,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1202.npz
1203,[*]/C=C(\C)c1ccc(-c2ccc(OCCCCCC(=O)Nc3ccc(NC([*])=O)cc3)cc2)cc1,35,37,1203,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1203.npz
1204,[*]CC(C)C(=O)CCN(C[Te]C(=O)c1ccccc1C#N)C(=O)Oc1ccc(Cl)cc1[*],32,33,1204,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1204.npz
1205,[*]NC1CCCN(C(=O)c2ccc(NC([*])=O)cc2)C(O[Na])(Cl)C1(C)C,26,27,1205,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1205.npz
1206,[*]c1ccc(SCCCCCCCOc2ccc(/C=C/c3cnc4ccccc4c3[*])cc2)cc1,35,38,1206,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1206.npz
1207,[*]C/C=C/c1ccc([*])cc1NC(=O)CCCCc1ccc([N+](=O)[O-])cc1,27,28,1207,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1207.npz
1208,[*]Oc1ccc(/N=C/c2ccc(OC(=O)c3ccc([*])cc3)cc2)cc1C(F)(F)F,30,32,1208,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1208.npz
1209,[*]OCCCC([*])c1ccc(-c2ccc(OC)cc2)cc1,21,22,1209,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1209.npz
1210,[*]CC[Se](C)CSC(=O)C/C=C/C(=O)NCC(=O)O[*],20,19,1210,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1210.npz
1211,[*]C=Nc1cc(S(=O)(=O)c2ccccc2)c(OC(C)(C)c2ccccc2)c(N2C(=O)c3ccc(Pc4ccccc4[*])cc3C2=O)c1,47,52,1211,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1211.npz
1212,[*]CN(C(=O)NC(C)=O)c1ccc(N2C(=O)CC(COC(=O)O)C(=O)OC(=O)C2)cc1[*],32,33,1212,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1212.npz
1213,[*]CC(C)c1ccc(NC(=O)c2cc(NC3CCCCCCCCCC(C([*])=O)CC3)ccc2[Se])cc1,37,39,1213,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1213.npz
1214,[*]C#CCOCCCP(=O)(CCNC(=O)O[*])Oc1ccc(C)cc1,25,25,1214,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1214.npz
1215,[*]C#CS(=O)(=O)CCCCCCN1C(=O)C(OC(=O)Cl)C1[*],22,22,1215,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1215.npz
1216,[*]CC(O[*])c1ccc(C(=O)OCCCc2ccc(CC)cc2)cc1,25,26,1216,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1216.npz
1217,[*]COc1ccc(NC(=O)OC(=O)c2ccc(Oc3ccc(C([*])=O)cc3)cc2)cc1,31,33,1217,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1217.npz
1218,[*]C(=O)NCCCCCCNC(=O)c1ccccc1Oc1ccc(N2C(=O)c3ccc(S([*])(=O)=O)cc3C2=O)cc1,41,44,1218,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1218.npz
1219,[*]CC([*])C(C)CCOCCOCCOCCO[Si](C)(C)C,22,21,1219,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1219.npz
1220,[*]Nc1cc(I)c(OC(=O)c2ccc(C([*])=O)c(CCCCCCCCCCCC)c2)c(CCCC)c1,37,38,1220,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1220.npz
1221,[*]CCCCC(C)(C)c1ccc(N([*])c2ccc(C(=O)OC)cc2)c(C)c1,27,28,1221,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1221.npz
1222,[*]c1ccc(CN(C)c2ccc(Sc3ccc([Si]([*])(C)CC(F)(F)C(F)(F)F)cc3)s2)cc1,33,35,1222,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1222.npz
1223,[*]CC([*])OCCS(=O)(=O)CCC(=O)NCc1ccc(OC)cc1,24,24,1223,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1223.npz
1224,[*]CC([*])c1ccc(OC(=O)Nc2ccc(-c3ccc(SCC(=O)Oc4ccccc4)cc3)cc2)cc1,37,40,1224,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1224.npz
1225,[*]CCCCC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)CCC(=O)N([*])C3=O)cc1,31,33,1225,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1225.npz
1227,[*]COC(C)C(=O)OC1(C)CC(C)(C(=O)CCCCCC(F)(F)F)C([*])(C)C1=O,29,29,1227,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1227.npz
1228,[*]Cc1cc(Cl)c(C2(c3ccccc3)c3cc(NC([*])=O)cc(C(OCCCCCCC)C(=O)OC3)c2)cc1Br,40,43,1228,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1228.npz
1229,[*]Cc1ccc(N2C(=O)c3ccc(C([*])=O)cc3C2)cc1Oc1ccc(/C=C/c2ccc(OC)cc2)cc1,38,42,1229,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1229.npz
1230,[*]Nc1cc(Cl)c(C(=O)N(C)C(=O)c2ccc(C([*])=O)cc2)cc1,24,25,1230,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1230.npz
1231,[*]CCCCP(=O)(O)PC([*])=O,12,11,1231,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1231.npz
1232,[*]C[Si](C)(C)CCCCCCC(=O)Nc1c(C)cc([*])cc1BC,24,24,1232,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1232.npz
1233,[*]CC([*])/C=C/CC(=O)O[Si](C)(C)C,14,13,1233,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1233.npz
1234,[*]CC[Si]([*])(C)CCC(=O)c1ccc(C(=O)N([*])CC)cc1,22,22,1234,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1234.npz
1235,[*]C([*])(C)C(=O)Oc1ccc([N+](=O)Oc2ccccc2C)cc1,23,24,1235,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1235.npz
1236,[*]NC(=O)c1cccc(C2(c3ccccc3[*])CC(=O)C2)c1,22,24,1236,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1236.npz
1239,[*]CC([*])c1ccc(OCCCCCCCC)c(C)c1C(F)(F)F,24,24,1239,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1239.npz
1240,[*]OC(C)CC(C)COc1ccc(C(=O)Oc2ccc(C([*])=O)cc2)cc1S,28,29,1240,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1240.npz
1241,[*]C(=O)NCCCCCCCCNC(=O)c1cc(OC(=O)C(C)(C)c2cccc([*])n2)ccc1,34,35,1241,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1241.npz
1242,[*]CC1(CCOC(=O)c2ccc(NC(=O)OCC(C)=O)cc2)CC1[*],25,26,1242,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1242.npz
1243,[*]C(=O)NCCCCc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(NC([*])=O)cc2)C3=O)cc1,38,41,1243,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1243.npz
1244,[*]c1ccc(OC[Si](C)(C)OC(C)C(=O)O)c(S([*])(=O)=O)c1,22,22,1244,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1244.npz
1245,[*]Cc1ccc(NC(=O)C(CCCCCC(=O)OCC)[Si]([*])(C)CC)cc1,27,27,1245,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1245.npz
1247,[*]C[N+](C)(C)OSc1ccc(C(=O)NC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2)c(O)c1,34,36,1247,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1247.npz
1248,[*]CCCCCCCCCCOC(=O)S/C=C/c1ccc(C(=O)O[*])cc1,27,27,1248,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1248.npz
1249,[*]OCCCCCCS(=O)(=O)Oc1ccc(/C=C/c2ccc(OC(=O)O[*])cc2C)c(CC)c1,34,35,1249,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1249.npz
1250,[*]CC(C)(C)COC(=O)c1ccc(OCCCCCCCCSSCCSSC(=O)O[*])cc1,34,34,1250,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1250.npz
1251,[*]CC(C#CCS(=O)(=O)CCCSC(C)(C)C)O[*],19,18,1251,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1251.npz
1254,[*]CS(=O)(=O)CCCCCCOC(=O)N([*])c1ccc(C(F)(F)F)cc1,26,26,1254,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1254.npz
1255,[*]CSCC(C)(CO[*])C(=O)Oc1ccc(Cl)c(OCCCCCC)c1,26,26,1255,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1255.npz
1256,[*]CC(N=[*])NCCC(=O)OC(Cl)(C)C(=O)O,17,16,1256,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1256.npz
1257,[*]CC(C)CCCCCCOc1ccc(-c2ccc(O[*])cc2NC(=O)OCCCCCCCCCCCCC)cc1,42,43,1257,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1257.npz
1258,[*]C(CN)C(=O)Cc1ccc(N([*])c2ccc(CN=O)c([N+](=O)[O-])c2)cc1,27,28,1258,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1258.npz
1259,[*]Sc1ccc(C(=O)CCCCCCCCC(=O)Nc2ccc(NC(=O)c3cccc(OCC(CC([*])=O)C(=O)c4ccc(C#N)cc4)c3)cc2)cc1,53,56,1259,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1259.npz
1260,[*]OCc1ccc(C(C)(OC(=O)c2cccc(C(=O)OC([*])=O)c2)c2ccccc2OCCCCCC)cc1,39,41,1260,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1260.npz
1261,[*]CCCCN1C(=O)c2cc(C(=O)NCCCCCCc3ccc([*])s3)ccc21,29,31,1261,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1261.npz
1262,[*]C(C)C1CCC(/C([*])=O)c2ccc(Br)cc21,17,18,1262,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1262.npz
1263,[*][Si]c1cc(C(=O)Oc2ccc(C([*])=O)cc2)ccc1Oc1c(-c2ccccc2)ccc(C(=O)c2ccccc2)c1,41,45,1263,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1263.npz
1264,[*]CC(C)(C)CCCCCCN1C(=O)c2ccc(S(=O)(=O)c3ccc(-c4ccc([*])c(C=O)c4)cc3)cc2C1=O,40,43,1264,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1264.npz
1265,[*]CC(=O)c1ccc(C(=O)NC(=CC)CCC(=O)O[*])cc1,22,22,1265,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1265.npz
1266,[*]CC1(CCNC(=O)c2ccc(C(=O)Nc3c(Cl)cc([*])cc3Br)cc2)SC(=O)OC1,31,33,1266,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1266.npz
1267,[*]CC([*])(C)C(=O)Oc1cc(C(F)(F)F)cc(NC(=O)/C=C/C(=O)OCc2ccccc2)c1,33,34,1267,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1267.npz
1268,[*]/C=C/c1ccc2c(c1)C(=O)N(c1ccc(OC(=O)c3cccc(C([*])(F)F)c3)cc1)C2=O,33,36,1268,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1268.npz
1269,[*]/C(C#N)=C/c1ccc(OCCCCCCCCCCc2ccc(NC(=O)CCCC([*])=O)cc2)cc1OC,39,40,1269,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1269.npz
1270,[*]Nc1cccc(/N=N/c2ccc(C(C)(CCl)c3ccc([*])c(C#N)c3)cc2)c1S,30,32,1270,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1270.npz
1271,[*]Nc1ccccc1-c1ccc(NC(=O)c2ccc(Oc3ccc(S([*])=O)cc3)cc2)cc1,33,36,1271,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1271.npz
1272,[*]Oc1ccc(/C=C/CCCCCCC([*])=N)cc1,19,19,1272,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1272.npz
1274,[*]CCNC(=O)CCCCNC(=S)NC(=O)COCC(=O)Nc1ccc(Cc2ccccc2NC(=O)N[*])cc1,40,41,1274,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1274.npz
1275,[*]CC(Oc1ccc(-c2ccc(C(=O)Oc3ccc(C#N)nc3)cc2)cc1)C(C)S[*],31,33,1275,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1275.npz
1276,[*]CC[Sn](C)(C)CNC(=O)c1cc(OC)c([*])c(Cl)c1C,21,21,1276,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1276.npz
1277,[*]COCC([*])/C=C/c1ccc([N+](=O)[O-])c(OC(=O)CCCCCCCCC(C)(C)C)c1,32,32,1277,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1277.npz
1278,[*]CCCCCOc1ccc([Si](C)(C)OC(=O)c2ccc(O[*])cc2C)c(OC)c1,30,31,1278,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1278.npz
1279,[*]CC(COc1ccc(C(C)(CC)N[*])c(OCCCCCCCCCCC)c1)c1ccccc1,35,36,1279,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1279.npz
1280,[*]CC(C)CCc1ccc(Oc2ccc(C(C)(C)C)cc2C)cc1[*],25,26,1280,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1280.npz
1281,[*]CC(C)CNC(=O)Cc1ccc(CC(=O)NCCN(COc2ccc(O[*])cc2)C(F)(F)F)cc1,36,37,1281,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1281.npz
1282,[*]CC(C)(C)COc1ccc(-c2ccc(OCCCCCC(C)O[*])cc2)cc1,29,30,1282,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1282.npz
1283,[*]CC([*])CCS(=O)(=O)CCCCCCCCC(=O)Oc1c(C)cc(I)cc1Br,29,29,1283,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1283.npz
1284,[*]CCCCCCCCCCCCCc1ccc(CCCCCCN2C(=O)c3ccc([*])cc3C2=O)cc1,38,40,1284,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1284.npz
1285,[*]CNC(=O)CCCCC(=O)NSCc1ccccc1NC(=O)C([*])=O,26,26,1285,demo/finetune_high_Tg/scored/cond/graphs/batch_1/1285.npz
